stat,2019,2024
Összes bejelentett eset,4280.0,3381.0
Átlagos vármegyei eset‑ráta / 100e,369.37677650170355,288.5219420094055
Szórás,213.16969831245697,177.42108182583823
Minimum,96.62476435872416,45.84952622156238
Maximum,769.6714573940768,649.210676472453
Max / min arány,7.965571378126563,14.159594001805376
Gini (ráta),0.308260790702135,0.3361945938134899
