district_id,s0_statusquo,s1_percapita,s2_epi,s3_socio,s4_capacity,s5_fullneed,s6_costgap,s7_statutory,district_name,county_id,county_name,nuts3_code,need_score,need_rank,score_socioeconomic,pop,lambda
119,0.0,6387216.419066236,11150741.77799298,8138218.376775607,18053839.281701915,11874219.330954244,2411631.9177689934,19409220.34896849,Rétsági,12,Nógrád,,0.5746954302710378,38,-0.10668919973842929,15919.0,15.080263180557708
120,0.0,14067604.42671533,24559090.236711595,43754480.03902388,40617843.77870041,28128439.065892205,5311528.781261303,42748079.317493826,Salgótarjáni,12,Nógrád,,0.7692228855526766,11,1.4565686081638893,35061.0,33.213713636128766
121,0.0,4570436.725270651,7979025.038828951,22185861.289954334,49592.13349604839,8824911.376694888,1725667.389616597,13888462.151837433,Szécsényi,12,Nógrád,,0.6741457814926173,22,2.9412876668260366,11391.0,10.790833462512273
122,0.0,9909233.237117836,3007023.0607095733,6563540.735704303,4603654.941808239,2598252.281040807,650345.3254550992,0.0,Aszódi,13,Pest,,0.08914754524904137,181,-0.6275388405770704,24697.0,4.066697987303627
123,0.0,24886431.20752455,7551953.89482574,3518239.6771462113,4766167.026712153,6310877.884866904,1633302.377266572,0.0,Budakeszi,13,Pest,,0.020482071749891965,196,-1.071099804914526,62025.0,10.21326244736233
124,0.0,23138262.230963737,7021460.333846204,20222335.54418183,36220132.6770201,6323538.002876803,1518569.6330867987,70311635.09544036,Ceglédi,13,Pest,,0.1774953716532199,146,-0.4473779273639103,57668.0,9.495822955493606
125,0.0,13462947.404067373,4085421.3782665515,16327215.168262135,13634481.96039712,3676648.253791902,883576.4283241042,0.0,Dabasi,13,Pest,,0.17590424779797897,147,-0.15895480722656533,33554.0,5.5251238719676845
126,0.0,23088509.430161916,7006362.51388718,2749565.2128897496,18235058.889881443,5959824.490236089,1515304.344980695,0.0,Dunakeszi,13,Pest,,0.05667382374940899,187,-1.0900716232752965,57544.0,9.475404663781022
127,0.0,34250791.02940952,10393631.4756615,8027400.021655121,4867776.262395083,8710402.306094414,2247887.531366121,0.0,Érdi,13,Pest,,0.026261321747605655,195,-0.9919225262674377,85364.0,14.056347207684611
128,0.0,41942413.540465474,12727705.7386814,13756346.832230557,31928036.145305607,10928177.851768969,2752690.5393822463,0.0,Gödöllői,13,Pest,,0.07597530400326696,184,-0.912224965087013,104534.0,17.212949240992724
129,0.0,11832740.713278623,3590724.261383408,6986818.761255754,9120659.700755283,3122127.5162797743,776585.576912027,0.0,Gyáli,13,Pest,,0.10229247208217455,175,-0.6887536395654982,29491.0,4.856095491094921
130,0.0,19655164.942571625,5964491.180102032,10903984.119349541,13701671.44299255,5166016.241579933,1289973.1326909724,0.0,Monori,13,Pest,,0.09414582793704968,180,-0.7191482339718603,48987.0,8.066377871969987
131,0.0,19376308.5187227,5879870.33436396,20391840.399513964,27187046.12746076,5314043.255528318,1271671.7195156356,58879959.11127498,Nagykátai,13,Pest,,0.18515320065875263,145,-0.2954648556630165,48292.0,7.95193664019382
132,0.0,6931287.369770037,2103345.4821945126,8443511.282442514,13563609.311711125,1942052.595829081,454902.03252366034,21062521.61118353,Nagykőrösi,13,Pest,,0.23241498459357499,116,-0.15433892219256004,17275.0,2.844564430119859
133,0.0,14786612.64475457,4487096.443144103,875508.5307156895,160444.1133991635,3711682.723045036,970448.8917276096,0.0,Pilisvörösvári,13,Pest,,0.0,197,-1.141050607584144,36853.0,6.068349229708085
134,0.0,10025590.593831778,3042332.478355675,8218490.60300294,27085584.915001325,2806262.8152280296,657981.8863484052,0.0,Ráckevei,13,Pest,,0.23021237999884436,118,-0.49354527344514687,24987.0,4.114450443728215
135,0.0,22613851.661221944,6862324.4412135985,3886125.41798244,18229908.552428562,5855389.120942486,1484152.443129726,0.0,Szentendrei,13,Pest,,0.06304674697659352,185,-1.0451539128921108,56361.0,9.280607574297271
136,0.0,34182982.77670381,10373054.6081367,10785193.633195462,18355440.9532033,8840076.358895948,2243437.2596731256,0.0,Szigetszentmiklósi,13,Pest,,0.06050610957070706,186,-0.9228400926799298,85195.0,14.028519052044075
137,0.0,6467864.1042369325,1962716.5946729695,3213634.5655009556,70180.4224349311,1657805.7174769135,424487.45379342436,19654289.341376472,Szobi,13,Pest,,0.04221091526138252,192,-0.7684449255348442,16120.0,2.654377922635724
138,0.0,18431406.535752602,5593133.511755099,7097914.539386879,31672926.82685524,4943135.802754624,1209657.5784682713,0.0,Váci,13,Pest,,0.13683953411429936,161,-0.8635969233152573,45937.0,7.564153761297596
139,0.0,13462546.171802841,4085299.6216539796,2957474.7036648877,4642210.637905245,3444335.3315719254,883550.0953555066,0.0,Vecsési,13,Pest,,0.03847818061562793,193,-1.0044288284658052,33553.0,5.524959208324842
140,0.0,5480431.501226568,13424640.443738375,18894449.65984579,13547866.606529694,16271398.047334997,2903420.4202080616,16653718.245276753,Barcsi,14,Somogy,,0.9305339774559814,3,1.7437541130404506,13659.0,18.15548373611178
141,0.0,3884329.552922937,9514894.511738138,10659209.469595678,18026681.373814255,11805942.891457582,2057838.281575097,11803546.843291914,Csurgói,14,Somogy,,1.0,1,1.1448432850489823,9681.0,12.867943337674658
142,0.0,8278224.081800025,20277998.509057045,12785245.474019319,4585957.459351787,21591549.343680173,4385633.656177812,25155539.55901237,Fonyódi,14,Somogy,,0.5744429646766511,39,0.12343833600570346,20632.0,27.42396518364875
143,0.0,27354009.634389136,67005261.16493622,30871916.779883236,13785208.784536064,69921177.72316462,14491594.344218802,83122281.38017003,Kaposvári,14,Somogy,,0.5230414469941724,50,-0.23059389235131697,68175.0,90.61791519945974
144,0.0,8306310.340317181,20346797.457081184,19282346.79542325,18074662.666348707,23493974.28441529,4400513.180990358,25240886.969303705,Marcali,14,Somogy,,0.7918043625537501,9,0.7849271704554017,20702.0,27.517008880956592
145,0.0,5854781.204033828,14341632.13668866,17187207.273109872,4559661.56905979,16248066.939459302,3101743.229495281,17791277.29958843,Nagyatádi,14,Somogy,,0.7392248026844868,13,1.307820134135678,14592.0,19.395623301657743
146,0.0,12748753.9732025,31228825.350270387,13978705.114468234,9130599.02485075,32775933.57296102,6754028.877054759,0.0,Siófoki,14,Somogy,,0.5376047367782946,45,-0.2579489178188196,31774.0,42.23386340370567
147,0.0,2954674.3960050107,7237649.332139206,6265875.616087767,9024327.05762763,8477519.002468245,1565326.010279828,8978547.562648658,Tabi,14,Somogy,,0.8320165620867751,5,0.6140189492977285,7364.0,9.788196956785063
148,0.0,4764633.141303571,2845032.95937741,15660099.680484924,51699.28761878453,2731588.0457767406,615310.8401703369,14478578.531566106,Baktalórántházai,15,Szabolcs-Szatmár-Bereg,,0.32141323344427075,92,1.606782501358819,11875.0,3.847622574262009
149,0.0,3152080.6701541776,1882154.0150626467,11145010.490814595,34202.07187647759,1820147.3484657742,407063.74403184553,9578417.932124913,Csengeri,15,Szabolcs-Szatmár-Bereg,,0.33816924241633706,86,1.8187961497757374,7856.0,2.545425089970723
150,0.0,9037756.75855688,5396578.308208518,29227670.770715218,4594198.870001248,5265838.851777068,1167147.5094599442,27463577.383033812,Fehérgyarmati,15,Szabolcs-Szatmár-Bereg,,0.3592482169234059,82,1.5618420090693887,22525.0,7.298332504021199
151,0.0,5842343.003833373,3488549.4670732175,11900259.290262576,4559526.606708955,3300467.4730029036,754487.6752606547,17753480.589316554,Ibrányi,15,Szabolcs-Szatmár-Bereg,,0.28746851893968933,99,0.5427019832862341,14561.0,4.717914299269819
152,0.0,5556264.399222894,3317727.6986491256,10930173.413020842,60288.98820588869,3050353.3737880555,717543.1170255853,16884156.253063362,Kemecsei,15,Szabolcs-Szatmár-Bereg,,0.22297188361679288,125,0.4833457215864171,13848.0,4.4868949396530775
153,0.0,13726155.769599594,8196090.740235889,21509095.932248488,148937.48458430477,7422815.965895338,1772613.3761875557,41710498.65809486,Kisvárdai,15,Szabolcs-Szatmár-Bereg,,0.1897094353123962,140,0.1426557668078372,34210.0,11.084393117095017
154,0.0,15703027.136942979,9376509.888939256,36971553.557864346,9162654.759986509,8915046.87905509,2027909.0822523346,47717737.09388654,Mátészalkai,15,Szabolcs-Szatmár-Bereg,,0.29883060104979453,97,0.8130332998725371,39137.0,12.680791973801451
155,0.0,7596530.464362149,4536000.7595698945,16362752.47855645,82427.1673672798,4198520.863333675,981025.6957427359,23084035.986369774,Nagykállói,15,Szabolcs-Szatmár-Bereg,,0.23793645819213122,113,0.6423796804824308,18933.0,6.134487427242325
156,0.0,10662346.197642198,6366644.704210128,30263298.79522821,4611826.694470172,6120592.398385276,1376949.075089392,32400315.444028437,Nyírbátori,15,Szabolcs-Szatmár-Bereg,,0.32438143796763336,91,1.2250231900378539,26574.0,8.610250297973778
157,0.0,42752501.482553214,25528151.319624513,31251402.05502877,463891.72157005034,22327375.270210985,5521112.922330096,0.0,Nyíregyházi,15,Szabolcs-Szatmár-Bereg,,0.11467124966404134,169,-0.5691192540826782,106553.0,34.52427184466019
158,0.0,6534468.66014905,3901827.9390669884,17244731.572675265,9063170.092923192,3840707.6894575167,843869.6709906615,19856684.628638785,Tiszavasvári,15,Szabolcs-Szatmár-Bereg,,0.3799492439108059,75,1.055350530283908,16286.0,5.276832104794195
159,0.0,9060626.997635137,5410234.46641353,28053532.11430917,98313.54214799093,5164970.970416715,1170101.0014927618,27533074.559985332,Vásárosnaményi,15,Szabolcs-Szatmár-Bereg,,0.30821549734177683,95,1.4445653992637926,22582.0,7.316801092377657
160,0.0,4304419.733886713,2570232.723216914,8110189.734931469,46705.68063783752,2355907.1640990153,555878.2899660947,13080100.251506627,Záhonyi,15,Szabolcs-Szatmár-Bereg,,0.21620677747073883,129,0.4126593861045652,10728.0,3.475982734878554
161,0.0,7856127.739513594,15530594.266000954,17258149.25316352,22565911.3844071,17377604.751175843,3358886.572705602,23872889.90720542,Jászapáti,16,Jász-Nagykun-Szolnok,,0.7053682913926165,17,0.6788171726839436,19580.0,21.00357568533969
162,0.0,12760790.941138424,25226507.66271166,14657529.04059822,22619130.086878847,26277274.008740395,5455874.798688916,38776986.241509765,Jászberényi,16,Jász-Nagykun-Szolnok,,0.5185335051424033,51,-0.21353973552090455,31804.0,34.11632896305125
163,0.0,9826980.622889016,19426727.005255125,24412278.571189836,22587296.386578344,21666964.33051347,4201524.511680572,29861839.612220384,Karcagi,16,Jász-Nagykun-Szolnok,,0.6966400822860433,20,0.9235309241292586,24492.0,26.27270560190703
164,0.0,4885404.05292735,9657840.438346662,15694839.695417596,4549143.212942991,10621864.186604531,2088753.9790226463,14845572.395818854,Kunhegyesi,16,Jász-Nagykun-Szolnok,,0.659164918310047,26,1.5436619156625426,12176.0,13.061263408820025
165,0.0,7966466.612259571,15748720.58996164,14748262.12381739,13574841.662200091,16867861.293260146,3406061.945917759,24208183.304778527,Kunszentmártoni,16,Jász-Nagykun-Szolnok,,0.5896394213535122,35,0.38468218823661177,19855.0,21.298569725864123
166,0.0,6248791.2878031,12353088.615868174,10892036.760810044,18052337.28134583,13578108.801071249,2671670.0451132297,18988579.541104045,Mezőtúri,16,Jász-Nagykun-Szolnok,,0.657591841510066,27,0.2925381668295257,15574.0,16.706317044100118
167,0.0,28193788.764052156,55735638.29843488,32579154.788120974,18290454.404463455,56133922.046121106,12054251.36317044,0.0,Szolnoki,16,Jász-Nagykun-Szolnok,,0.43510090708874916,61,-0.20766038614894816,70268.0,75.37687723480333
168,0.0,4467320.033286229,8831339.967193801,10761212.421885664,4544606.7365052,9469331.458429202,1910002.20125149,13575115.231196381,Tiszafüredi,16,Jász-Nagykun-Szolnok,,0.5924910723776686,33,0.8593925103061651,11134.0,11.943504171632897
169,0.0,8685474.830298813,17170111.035552736,15314925.036516244,31567177.294538587,19198048.525683943,3713473.832449344,26393077.008236755,Törökszentmiklósi,16,Jász-Nagykun-Szolnok,,0.7033889595067355,18,0.3097505050558122,21647.0,23.220858164481523
170,0.0,7153971.276584647,10973553.309094774,5921960.486666531,4573758.604285864,10643304.62860292,2373310.398397172,0.0,Bonyhádi,17,Tolna,,0.34505897544620484,84,-0.4867043297454958,17830.0,14.84063349521977
171,0.0,7304433.375783706,11204348.737637145,11540964.621920763,4575391.213368563,11223065.603928493,2423225.7881559455,22196422.91933987,Dombóvári,17,Tolna,,0.4218622516074978,67,0.15370593596237397,18205.0,15.152761232780476
172,0.0,11796629.809470847,18094977.052198283,12729409.81299418,36097068.78117839,18943104.19608977,3913499.6647939,0.0,Paksi,17,Tolna,,0.531148734831201,46,-0.2727666096814612,29401.0,24.471646965392956
173,0.0,13473780.675209703,20667576.762350615,15073400.689599695,18130732.992684904,20757369.87946684,4469889.8759717,0.0,Szekszárdi,17,Tolna,,0.42832784173539923,64,-0.23901030811204013,33581.0,27.950830813402973
174,0.0,8470815.568774821,12993474.899697633,13575562.32390278,22572581.13671295,13792480.995252911,2810169.889565961,25740778.943867255,Tamási,17,Tolna,,0.5665021760182615,40,0.17297510763481364,21112.0,17.57237545435108
175,0.0,4344141.728075265,6663525.612875439,5729471.401162453,4543270.173869498,6690695.228652669,1441157.1331153212,0.0,Tolnai,17,Tolna,,0.42768162170852325,65,-0.06858645523889553,10827.0,9.011752038852745
176,0.0,5853176.274975705,9060216.171525605,4667291.92314963,9055777.638996737,9113556.698782135,1959502.5098922793,17786400.304714642,Celldömölki,18,Vas,,0.43205781291725126,63,-0.5125790441073563,14588.0,12.253036350371229
177,0.0,6449006.187803984,9982509.907110712,4467753.813896151,18054509.739831872,10314780.710771287,2158972.0209417744,0.0,Körmendi,18,Vas,,0.4983012425094538,53,-0.6016437972473425,16073.0,13.500346398376525
178,0.0,6861071.723477143,10620352.106737582,2260528.6118720784,9066713.943038706,10377235.47072168,2296921.6423881254,0.0,Kőszegi,18,Vas,,0.36247548334822943,80,-0.9109565173842029,17100.0,14.362964189151906
179,0.0,9979850.115675261,15447954.26613356,5612084.316086678,9100554.66410488,15079040.130087934,3341013.5679017454,0.0,Sárvári,18,Vas,,0.36008299869586075,81,-0.7126971801448571,24873.0,20.891813349519026
180,0.0,3723435.4148460752,5763559.50587864,1594390.4041951569,4536535.117200339,5642007.443591387,1246516.5404305148,0.0,Szentgotthárdi,18,Vas,,0.3668319750579592,79,-0.8268982694077519,9280.0,7.794637875750274
181,0.0,29188443.547824077,45181213.725663096,13261507.6298102,13805113.554472324,43249385.68143107,9771588.229170116,0.0,Szombathelyi,18,Vas,,0.3144436108096772,93,-0.8046459886135466,72747.0,61.10307344258677
182,0.0,3388807.7062273654,5245584.438216703,4627989.2480013715,36770.71016658982,5150264.148848268,1134491.239275445,10297774.676009038,Vasvári,18,Vas,,0.3738877318189109,77,-0.028765292279129856,8446.0,7.09412839424427
183,0.0,9256428.34272618,1647927.674161597,8625807.151142716,4596571.595201437,1432011.3222451624,356406.33209051343,0.0,Ajkai,19,Veszprém,,0.10103292928688333,177,-0.3980885452741428,23070.0,2.2286573865361436
184,0.0,6714220.71465886,1195336.8747039516,5251490.771109687,72853.54770633603,1015323.686153322,258522.04426539454,0.0,Balatonalmádi,19,Veszprém,,0.053708284650792075,190,-0.5255626962957041,16734.0,1.616573589349624
185,0.0,6335457.456941759,1127905.4172089996,3689598.6069961735,68743.72644215645,949588.2545719211,243938.27410963192,0.0,Balatonfüredi,19,Veszprém,,0.03557545771757518,194,-0.6956430238192529,15790.0,1.525379286233451
186,0.0,3675287.5431023757,654313.7189128839,6923212.760941093,39879.197860047694,580692.6265899487,141512.00701990045,11168318.260980675,Devecseri,19,Veszprém,,0.14577825442146092,156,0.41228990043258307,9160.0,0.884893873457784
187,0.0,14143838.556976186,2518036.343384068,8655806.49390108,18138003.545133185,2207939.3821834093,544589.4933906671,42979736.57399889,Pápai,19,Veszprém,,0.1200675865812605,166,-0.6704326744031067,35251.0,3.405392350792614
188,0.0,3755533.9960085414,668600.0446533398,4493985.08743404,4536883.407137981,600293.1236925204,144601.78883256204,11412168.00467021,Sümegi,19,Veszprém,,0.1708085414646199,148,-0.17268047890217547,9360.0,0.9042147003891767
189,0.0,8236897.158553349,1466419.9056291038,8194948.901315874,4585509.036057073,1280183.1953556861,317150.65416064806,0.0,Tapolcai,19,Veszprém,,0.11075744215551271,171,-0.34442203123959164,20529.0,1.9831862803728
190,0.0,9342693.279600307,1663285.4743325873,6566811.816414318,13589774.593276506,1471320.9478549985,359727.8475391247,0.0,Várpalotai,19,Veszprém,,0.13877538836285597,159,-0.5930446313354744,23285.0,2.249427275487391
191,0.0,21005311.51271786,3739588.625821756,7364456.488541208,31700855.326229937,3258230.3425132153,808781.2872822956,0.0,Veszprémi,19,Veszprém,,0.10660207677041757,173,-0.8929686238047062,52352.0,5.0574196575613435
192,0.0,4755003.566954832,846536.2317507188,3043096.71300227,9043861.769505147,755110.8713496884,183085.021309262,0.0,Zirci,19,Veszprém,,0.15669994186691835,151,-0.6465997034854254,11851.0,1.144855599819672
193,0.0,12008881.677407656,5851356.281132383,6996278.942495742,4626437.457354267,5160179.054279498,1265504.8292542228,0.0,Keszthelyi,20,Zala,,0.13222378433495025,162,-0.6954564321371077,29930.0,7.9133742346034355
194,0.0,4472134.820460599,2179058.3731874893,5528716.015888971,13536925.9488635,2119841.9499580064,471276.87360065384,13589746.215817751,Lenti,20,Zala,,0.35211836185307743,83,-0.13894165733197827,11146.0,2.9469585438987607
195,0.0,3719824.324465298,1812493.2870824703,5695979.869046232,4536495.9345823545,1708258.3584742113,391997.8373543569,11303654.868728368,Letenyei,20,Zala,,0.2787763422099585,104,0.11220587824537634,9271.0,2.451215921450333
196,0.0,17958754.928135287,8750446.234119758,25219507.607845727,9187130.835354326,8028367.53309556,1892506.8711189362,0.0,Nagykanizsai,20,Zala,,0.2183067448327575,127,0.0041255573222136405,44759.0,11.834103487023562
197,0.0,24999177.473857712,12180908.935924966,22311797.93617512,18255790.848419607,11013711.27372283,2634431.803926281,0.0,Zalaegerszegi,20,Zala,,0.18614289202886605,144,-0.4316078148163863,62306.0,16.473461244944925
198,0.0,3613096.5421000975,1760489.9202003714,2645857.3547707857,39204.38610586566,1543290.77512452,380750.78474554885,10979334.709621286,Zalaszentgróti,20,Zala,,0.11952611438161868,167,-0.5680021162084173,9005.0,2.3808865680789824
